url,title,company,location,contract_type,description_brute,description_nettoyee,tokens
https://www.emploi.ma/offre-emploi-maroc/account-manager-casablanca-9261163,Account Manager - Casablanca,GROUPE MCE,,,"Détails de l'annonce Poste proposé : Account Manager - Casablanca Dans le cadre du développement de ses activités, notre client recrute un Account Manager Marketplace chargé d’accompagner et de développer un portefeuille de vendeurs (segment Long Tail) afin d’améliorer leur performance commerciale et leur contribution au chiffre d’affaires. Missions principales : Accompagner les vendeurs dans le développement de leur activité sur la marketplace. Déployer des plans de croissance personnalisés en fonction des objectifs et du potentiel de chaque vendeur. Analyser les performances commerciales et identifier les opportunités d’amélioration. Intégrer les vendeurs aux différentes campagnes promotionnelles. Résoudre les problématiques opérationnelles et commerciales rencontrées par les vendeurs. Négocier et mobiliser les vendeurs autour d’objectifs de performance. Contribuer à l’amélioration continue des outils et des process liés à l’expérience vendeur. Profil recherché pour le poste : Account Manager - Casablanca Profil recherché : Bac+2 / Bac+3 en commerce, gestion ou équivalent. Minimum 2 ans d’expérience en gestion commerciale ou en account management. Excellentes compétences en négociation. Forte orientation résultats et sens du business. Maîtrise avancée d’Excel et PowerPoint (obligatoire). Dynamique, autonome et orienté performance. Critères de l'annonce pour le poste : Account Manager - Casablanca Métier : Commercial, vente Secteur d´activité : Distribution, vente, commerce de gros Type de contrat : Intérim Région : Casablanca-Mohammedia Ville : Casablanca Niveau d'expérience : Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans Niveau d'études : Bac+2 - Bac+3 Nombre de poste(s) : 4 Gestion Commerciale Négociation Account Management Soyez vigilant ! N'envoyez pas d'argent à un employeur potentiel. Ne versez aucune somme d'argent en échange d'un contrat de travail potentiel ou pour suivre une formation préalable à l'embauche. Redoublez de vigilance pour toute offre d'emploi proposée à l'international, en particulier si des conditions ou un salaire particulièrement attractifs sont mis en avant. Merci de signaler toute irrégularité en utilisant le formulaire de contact candidat et en sélectionnant l'objet ""Signaler une annonce d'emploi"".","Détails de l'annonce Poste proposé : Account Manager - Casablanca Dans le cadre du développement de ses activités, notre client recrute un Account Manager Marketplace chargé d accompagner et de développer un portefeuille de vendeurs (segment Long Tail) afin d améliorer leur performance commerciale et leur contribution au chiffre d affaires. Missions principales : Accompagner les vendeurs dans le développement de leur activité sur la marketplace. Déployer des plans de croissance personnalisés en fonction des objectifs et du potentiel de chaque vendeur. Analyser les performances commerciales et identifier les opportunités d amélioration. Intégrer les vendeurs aux différentes campagnes promotionnelles. Résoudre les problématiques opérationnelles et commerciales rencontrées par les vendeurs. Négocier et mobiliser les vendeurs autour d objectifs de performance. Contribuer à l amélioration continue des outils et des process liés à l expérience vendeur. Profil recherché pour le poste : Account Manager - Casablanca Profil recherché : Bac 2 Bac 3 en commerce, gestion ou équivalent. Minimum 2 ans d expérience en gestion commerciale ou en account management. Excellentes compétences en négociation. Forte orientation résultats et sens du business. Maîtrise avancée d Excel et PowerPoint (obligatoire). Dynamique, autonome et orienté performance. Critères de l'annonce pour le poste : Account Manager - Casablanca Métier : Commercial, vente Secteur d activité : Distribution, vente, commerce de gros Type de contrat : Intérim Région : Casablanca-Mohammedia Ville : Casablanca Niveau d'expérience : Débutant 10 ans Niveau d'études : Bac 2 - Bac 3 Nombre de poste(s) : 4 Gestion Commerciale Négociation Account Management Soyez vigilant ! N'envoyez pas d'argent à un employeur potentiel. Ne versez aucune somme d'argent en échange d'un contrat de travail potentiel ou pour suivre une formation préalable à l'embauche. Redoublez de vigilance pour toute offre d'emploi proposée à l'international, en particulier si des conditions ou un salaire particulièrement attractifs sont mis en avant. Merci de signaler toute irrégularité en utilisant le formulaire de contact candidat et en sélectionnant l'objet ""Signaler une annonce d'emploi"".",détail le annonce post proposer account manager casablanca cadr développement activité client recrute account manager marketplac charger accompagner développer portefeuill vendeur segmer long tail afin améliorer performance commercial contribution chiffr affaire mission principal accompagner vendeur développemer activité marketplac déployer plan croissance personnaliser fonction objectif potentiel chaque vendeur analyser performance commercial identifier opportuniter amélioration intégrer vendeur différent campagne promotionnelle résoudre problématique opérationnel commercial rencontrer vendeur négocier mobiliser vendeur autour objectif performance contribuer amélioration continuer outil process lier expérience vendeur profil rechercher post account manager casablanca profil rechercher bac bac commerce gestion équivaloir minimum an expérience gestion commercial account management excellent compétence négociation fort orientation résultat sen business maîtris avancer excel powerpoint obligatoire dynamique autonome orienter performanc critère le annonce post account manager casablanca métier commercial vente secteur activité distribution vent commerce gros type contrat intérim région casablanca - mohammedia ville casablanca niveau de expérience débuter an niveau de étude bac bac nombre post gestion commercial négociation account management vigiler ne envoyer de argent employeur potentiel verser aucun somme de argent échanger de un contrat travail potentiel suivre formation préalable le embauche redoubler vigilance tout offre de emploi proposer le international particulier si condition salair particulièrement attractif mettre avant merci signaler tout irrégularité utiliser formulaire contact candidat sélectionner le objet signaler annonce de emploi
https://www.emploi.ma/offre-emploi-maroc/account-manager-marketplace-casablanca-9252746,Account Manager Marketplace - Casablanca,GROUPE MCE,,,"Détails de l'annonce Poste proposé : Account Manager Marketplace - Casablanca Dans le cadre du développement de ses activités, notre client recrute un Account Manager Marketplace chargé d’accompagner et de développer un portefeuille de vendeurs (segment Long Tail ) afin d’améliorer leur performance commerciale et leur contribution au chiffre d’affaires. Missions principales : Accompagner les vendeurs dans le développement de leur activité sur la marketplace. Déployer des plans de croissance personnalisés en fonction des objectifs et du potentiel de chaque vendeur. Analyser les performances commerciales et identifier les opportunités d’amélioration. Intégrer les vendeurs aux différentes campagnes promotionnelles. Résoudre les problématiques opérationnelles et commerciales rencontrées par les vendeurs. Négocier et mobiliser les vendeurs autour d’objectifs de performance. Contribuer à l’amélioration continue des outils et des process liés à l’expérience vendeur. Profil recherché pour le poste : Account Manager Marketplace - Casablanca Bac+2 / Bac+3 en commerce, gestion ou équivalent. Minimum 2 ans d’expérience en gestion commerciale ou en account management . Excellentes compétences en négociation. Forte orientation résultats et sens du business. Maîtrise avancée d’ Excel et PowerPoint (obligatoire). Dynamique, autonome et orienté performance. Critères de l'annonce pour le poste : Account Manager Marketplace - Casablanca Métier : Commercial, vente Secteur d´activité : Distribution, vente, commerce de gros Type de contrat : Intérim Région : Casablanca-Mohammedia Ville : Casablanca Niveau d'expérience : Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans Niveau d'études : Bac+2 - Bac+3 Nombre de poste(s) : 3 Négociation Account Management Gestion Commerciale Soyez vigilant ! N'envoyez pas d'argent à un employeur potentiel. Ne versez aucune somme d'argent en échange d'un contrat de travail potentiel ou pour suivre une formation préalable à l'embauche. Redoublez de vigilance pour toute offre d'emploi proposée à l'international, en particulier si des conditions ou un salaire particulièrement attractifs sont mis en avant. Merci de signaler toute irrégularité en utilisant le formulaire de contact candidat et en sélectionnant l'objet ""Signaler une annonce d'emploi"".","Détails de l'annonce Poste proposé : Account Manager Marketplace - Casablanca Dans le cadre du développement de ses activités, notre client recrute un Account Manager Marketplace chargé d accompagner et de développer un portefeuille de vendeurs (segment Long Tail ) afin d améliorer leur performance commerciale et leur contribution au chiffre d affaires. Missions principales : Accompagner les vendeurs dans le développement de leur activité sur la marketplace. Déployer des plans de croissance personnalisés en fonction des objectifs et du potentiel de chaque vendeur. Analyser les performances commerciales et identifier les opportunités d amélioration. Intégrer les vendeurs aux différentes campagnes promotionnelles. Résoudre les problématiques opérationnelles et commerciales rencontrées par les vendeurs. Négocier et mobiliser les vendeurs autour d objectifs de performance. Contribuer à l amélioration continue des outils et des process liés à l expérience vendeur. Profil recherché pour le poste : Account Manager Marketplace - Casablanca Bac 2 Bac 3 en commerce, gestion ou équivalent. Minimum 2 ans d expérience en gestion commerciale ou en account management . Excellentes compétences en négociation. Forte orientation résultats et sens du business. Maîtrise avancée d Excel et PowerPoint (obligatoire). Dynamique, autonome et orienté performance. Critères de l'annonce pour le poste : Account Manager Marketplace - Casablanca Métier : Commercial, vente Secteur d activité : Distribution, vente, commerce de gros Type de contrat : Intérim Région : Casablanca-Mohammedia Ville : Casablanca Niveau d'expérience : Débutant 10 ans Niveau d'études : Bac 2 - Bac 3 Nombre de poste(s) : 3 Négociation Account Management Gestion Commerciale Soyez vigilant ! N'envoyez pas d'argent à un employeur potentiel. Ne versez aucune somme d'argent en échange d'un contrat de travail potentiel ou pour suivre une formation préalable à l'embauche. Redoublez de vigilance pour toute offre d'emploi proposée à l'international, en particulier si des conditions ou un salaire particulièrement attractifs sont mis en avant. Merci de signaler toute irrégularité en utilisant le formulaire de contact candidat et en sélectionnant l'objet ""Signaler une annonce d'emploi"".",détail le annonce post proposer account manager marketplac casablanca cadr développement activité client recrute account manager marketplac charger accompagner développer portefeuill vendeur segmer long tail afin améliorer performance commercial contribution chiffr affaire mission principal accompagner vendeur développemer activité marketplac déployer plan croissance personnaliser fonction objectif potentiel chaque vendeur analyser performance commercial identifier opportuniter amélioration intégrer vendeur différent campagne promotionnelle résoudre problématique opérationnel commercial rencontrer vendeur négocier mobiliser vendeur autour objectif performance contribuer amélioration continuer outil process lier expérience vendeur profil rechercher post account manager marketplac casablanca bac bac commerce gestion équivaloir minimum an expérience gestion commercial account management excellent compétence négociation fort orientation résultat sen business maîtris avancer excel powerpoint obligatoire dynamique autonome orienter performanc critère le annonce post account manager marketplac casablanca métier commercial vente secteur activité distribution vent commerce gros type contrat intérim région casablanca - mohammedia ville casablanca niveau de expérience débuter an niveau de étude bac bac nombre poste négociation account management gestion commercial vigiler ne envoyer de argent employeur potentiel verser aucun somme de argent échanger de un contrat travail potentiel suivre formation préalable le embauche redoubler vigilance tout offre de emploi proposer le international particulier si condition salair particulièrement attractif mettre avant merci signaler tout irrégularité utiliser formulaire contact candidat sélectionner le objet signaler annonce de emploi
https://www.emploi.ma/offre-emploi-maroc/acheteur-casablanca-9250253,Acheteur - Casablanca,GENERAL PRIVATE INTERIM,,,"Détails de l'annonce Poste proposé : Acheteur - Casablanca Nous sommes une société d’intérim et nous recrutons pour le compte de notre client, opérant dans le secteur aéronautique, un Acheteur. Missions principales : Gérer les consultations fournisseurs et analyser les offres Négocier les conditions d’achat (prix, délais, qualité) Passer et suivre les commandes jusqu’à la réception Assurer la gestion et l’évaluation du panel fournisseurs Veiller à l’optimisation des coûts et au respect des procédures internes Profil recherché pour le poste : Acheteur - Casablanca Profil recherché : Bac+3 en Achats, Logistique, Commerce ou équivalent Expérience souhaitée en milieu industriel Bon sens de la négociation et capacité d’analyse Maîtrise des outils informatiques (Excel, ERP) Bon niveau en français Critères de l'annonce pour le poste : Acheteur - Casablanca Métier : Achats Secteur d´activité : Aéronautique, navale Type de contrat : Intérim Région : Casablanca-Mohammedia Ville : Casablanca Niveau d'expérience : Débutant < 2 ans - Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans Niveau d'études : Bac+2 - Bac+3 - Bac+4 - Bac+5 et plus Langues exigées : français > bon niveau Nombre de poste(s) : 1 Négociation Achats Soyez vigilant ! N'envoyez pas d'argent à un employeur potentiel. Ne versez aucune somme d'argent en échange d'un contrat de travail potentiel ou pour suivre une formation préalable à l'embauche. Redoublez de vigilance pour toute offre d'emploi proposée à l'international, en particulier si des conditions ou un salaire particulièrement attractifs sont mis en avant. Merci de signaler toute irrégularité en utilisant le formulaire de contact candidat et en sélectionnant l'objet ""Signaler une annonce d'emploi"".","Détails de l'annonce Poste proposé : Acheteur - Casablanca Nous sommes une société d intérim et nous recrutons pour le compte de notre client, opérant dans le secteur aéronautique, un Acheteur. Missions principales : Gérer les consultations fournisseurs et analyser les offres Négocier les conditions d achat (prix, délais, qualité) Passer et suivre les commandes jusqu à la réception Assurer la gestion et l évaluation du panel fournisseurs Veiller à l optimisation des coûts et au respect des procédures internes Profil recherché pour le poste : Acheteur - Casablanca Profil recherché : Bac 3 en Achats, Logistique, Commerce ou équivalent Expérience souhaitée en milieu industriel Bon sens de la négociation et capacité d analyse Maîtrise des outils informatiques (Excel, ERP) Bon niveau en français Critères de l'annonce pour le poste : Acheteur - Casablanca Métier : Achats Secteur d activité : Aéronautique, navale Type de contrat : Intérim Région : Casablanca-Mohammedia Ville : Casablanca Niveau d'expérience : Débutant 10 ans Niveau d'études : Bac 2 - Bac 3 - Bac 4 - Bac 5 et plus Langues exigées : français bon niveau Nombre de poste(s) : 1 Négociation Achats Soyez vigilant ! N'envoyez pas d'argent à un employeur potentiel. Ne versez aucune somme d'argent en échange d'un contrat de travail potentiel ou pour suivre une formation préalable à l'embauche. Redoublez de vigilance pour toute offre d'emploi proposée à l'international, en particulier si des conditions ou un salaire particulièrement attractifs sont mis en avant. Merci de signaler toute irrégularité en utilisant le formulaire de contact candidat et en sélectionnant l'objet ""Signaler une annonce d'emploi"".",détail le annonce post proposer acheteur casablanca société intérim recruter compte client opérer secteur aéronautique acheteur mission principal gérer consultation fournisseur analyser offre négocier condition achat prix déler qualité passer suivre commande jusqu réception assurer gestion évaluation panel fournisseur veiller optimisation coût respect procédure interne profil rechercher poste acheteur casablanca profil rechercher bac achat logistique commerce équivaloir expérience souhaiter milieu industriel bon sens négociation capacité analyse maîtris outil informatique excel erp bon niveau français critère le annonce post acheteur casablanca métier achat secteur activité aéronautique naval typ contrat intérim région casablanca - mohammedia ville casablanca niveau de expérience débuter an niveau de étude bac bac bac bac plus langue exiger français bon niveau nombre poste négociation achat vigiler ne envoyer de argent employeur potentiel verser aucun somme de argent échanger de un contrat travail potentiel suivre formation préalable le embauche redoubler vigilance tout offre de emploi proposer le international particulier si condition salair particulièrement attractif mettre avant merci signaler tout irrégularité utiliser formulaire contact candidat sélectionner le objet signaler annonce de emploi
https://www.emploi.ma/offre-emploi-maroc/acheteur-casablanca-9255704,Acheteur - Casablanca,AYA GOLD AND SILVER,,,"Détails de l'annonce Poste proposé : Acheteur - Casablanca Nous sommes à la recherche d'un Acheteur. Taches principales Prospecter, sélectionner et démarcher les fournisseurs potentiels Traiter les demandes d’achat des différentes directions de la société Consulter et négocier les offres des fournisseurs locaux et étrangers Établir les tableaux comparatifs des offres (qualité/prix/délais /modalités de paiement) Établir les bons de commande fournisseurs et les soumettre pour validation Envoyer des bons de commande aux fournisseurs Suivre les opérations Import (assurance/dédouanement/livraison/demandes d’autorisations) avec le transitaire Élaborer des engagements d’importation sur PORTNET Préparer le transport et assurer la livraison des commandes jusqu’au site du demandeur Traiter les réclamations émanant des réceptions demandeurs Évaluer les fournisseurs Calculer les KPI achats et proposer des actions de leur amélioration Participer activement à la démarche qualité au sein de la direction Achat Rôles & Responsabilités des achats Adhérer à la charte et la politique achats Appliquer la procédure des achats de ZMSM Veiller sur la satisfaction des exigences des clients interne de ZMSM Participer dans les réunions de la direction achats et logistiques Maintenir de bonnes relations commerciales avec les fournisseurs Profil recherché pour le poste : Acheteur - Casablanca Compétence et aptitudes requises Savoir : Capacité d’analyse des données Connaissance du secteur d’activité de la société Connaissance des lois du commerce internationale Savoir-faire : Maitrise des techniques de négociation Maitrise de la logistique Import et des Incoterm et des procédures de dédouanement Savoir entretenir des relations saines avec les fournisseurs (contrat gagnant/gagnant) Savoir être : Dynamisme, engagement et réactivité Capacité d’écoute et de travail en groupe Sens d’organisation et rigueur dans l’exécution des tâches confiées Aisance relationnelle et facilité de communication Capacité de synthétiser les informations Orientation résultats Travail en équipe Critères de l'annonce pour le poste : Acheteur - Casablanca Métier : Achats Secteur d´activité : Chimie, pétrochimie, matières premières, mines Type de contrat : CDI Région : Casablanca-Mohammedia Ville : Casablanca Travail à distance : Non Niveau d'expérience : Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans Niveau d'études : Bac+3 - Bac+4 - Bac+5 et plus Nombre de poste(s) : 1 Import Livraison Achats Transport Négociation Dédouanement Soyez vigilant ! N'envoyez pas d'argent à un employeur potentiel. Ne versez aucune somme d'argent en échange d'un contrat de travail potentiel ou pour suivre une formation préalable à l'embauche. Redoublez de vigilance pour toute offre d'emploi proposée à l'international, en particulier si des conditions ou un salaire particulièrement attractifs sont mis en avant. Merci de signaler toute irrégularité en utilisant le formulaire de contact candidat et en sélectionnant l'objet ""Signaler une annonce d'emploi"".","Détails de l'annonce Poste proposé : Acheteur - Casablanca Nous sommes à la recherche d'un Acheteur. Taches principales Prospecter, sélectionner et démarcher les fournisseurs potentiels Traiter les demandes d achat des différentes directions de la société Consulter et négocier les offres des fournisseurs locaux et étrangers Établir les tableaux comparatifs des offres (qualité prix délais modalités de paiement) Établir les bons de commande fournisseurs et les soumettre pour validation Envoyer des bons de commande aux fournisseurs Suivre les opérations Import (assurance dédouanement livraison demandes d autorisations) avec le transitaire Élaborer des engagements d importation sur PORTNET Préparer le transport et assurer la livraison des commandes jusqu au site du demandeur Traiter les réclamations émanant des réceptions demandeurs Évaluer les fournisseurs Calculer les KPI achats et proposer des actions de leur amélioration Participer activement à la démarche qualité au sein de la direction Achat Rôles Responsabilités des achats Adhérer à la charte et la politique achats Appliquer la procédure des achats de ZMSM Veiller sur la satisfaction des exigences des clients interne de ZMSM Participer dans les réunions de la direction achats et logistiques Maintenir de bonnes relations commerciales avec les fournisseurs Profil recherché pour le poste : Acheteur - Casablanca Compétence et aptitudes requises Savoir : Capacité d analyse des données Connaissance du secteur d activité de la société Connaissance des lois du commerce internationale Savoir-faire : Maitrise des techniques de négociation Maitrise de la logistique Import et des Incoterm et des procédures de dédouanement Savoir entretenir des relations saines avec les fournisseurs (contrat gagnant gagnant) Savoir être : Dynamisme, engagement et réactivité Capacité d écoute et de travail en groupe Sens d organisation et rigueur dans l exécution des tâches confiées Aisance relationnelle et facilité de communication Capacité de synthétiser les informations Orientation résultats Travail en équipe Critères de l'annonce pour le poste : Acheteur - Casablanca Métier : Achats Secteur d activité : Chimie, pétrochimie, matières premières, mines Type de contrat : CDI Région : Casablanca-Mohammedia Ville : Casablanca Travail à distance : Non Niveau d'expérience : Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience 10 ans Niveau d'études : Bac 3 - Bac 4 - Bac 5 et plus Nombre de poste(s) : 1 Import Livraison Achats Transport Négociation Dédouanement Soyez vigilant ! N'envoyez pas d'argent à un employeur potentiel. Ne versez aucune somme d'argent en échange d'un contrat de travail potentiel ou pour suivre une formation préalable à l'embauche. Redoublez de vigilance pour toute offre d'emploi proposée à l'international, en particulier si des conditions ou un salaire particulièrement attractifs sont mis en avant. Merci de signaler toute irrégularité en utilisant le formulaire de contact candidat et en sélectionnant l'objet ""Signaler une annonce d'emploi"".",détail le annonce post proposer acheteur casablanca recherche de un acheteur tache principal prospecter sélectionner démarcher fournisseur potentiel traiter demande achat différents direction société consulter négocier offre fournisseur local étranger établir tableau comparatif offre qualité prix délai modaliter paiement établir bon commande fournisseur soumettr validation envoyer bon commande fournisseur suivre opération import assurance dédouanemer livraison demande autorisation transitaire élaborer engagement importation portnet préparer transport assurer livraison commande jusqu site demandeur traiter réclamation émaner réception demandeur évaluer fournisseur calculer kpi achat proposer action amélioration participer activemer démarch qualité sein direction achat rôle responsabilité achat adhérer charte politique achat appliquer procédure achat zmsm veiller satisfaction exigence client interne zmsm participer réunion direction achat logistique maintenir bon relation commercial fournisseur profil rechercher poste acheteur casablanca compétence aptitude requérir savoir capacité analyse donnée connaissanc secteur activité société connaissance loi commerc international savoir - faire maitrise technique négociation maitrise logistique import incoterm procédure dédouanemer savoir entretenir relation sain fournisseur contrat gagner gagnant savoir être dynamisme engagement réactivité capacité écout travail groupe sens organisation rigueur exécution tâche confier aisance relationnel facilité communication capacité synthétiser information orientation résultat travail équipe critère le annonce post acheteur casablanca métier achat secteur activité chimie pétrochimie matière premier mine typ contrat cdi région casablanca - mohammedia ville casablanca travail distance non niveau de expérience expérience entrer an an expérience entrer an an expérience an niveau de étude bac bac bac plus nombre post import livraison achat transport négociation dédouanement vigiler ne envoyer de argent employeur potentiel verser aucun somme de argent échanger de un contrat travail potentiel suivre formation préalable le embauche redoubler vigilance tout offre de emploi proposer le international particulier si condition salair particulièrement attractif mettre avant merci signaler tout irrégularité utiliser formulaire contact candidat sélectionner le objet signaler annonce de emploi
https://www.emploi.ma/offre-emploi-maroc/acheteur-mohammedia-9005720,Acheteur - Mohammedia,BRIQUETERIE JBEL ANNOUR,,,"Détails de l'annonce Poste proposé : Acheteur - Mohammedia Nous sommes à la recherche d'un Acheteur. L'Acheteur est chargé d'identifier et de sélectionner les fournisseurs, de négocier les contrats d'achat et de veiller à ce que les produits ou services achetés répondent aux exigences de qualité, coût, et délai définies par l'entreprise. Il participe à l'élaboration et à la mise en œuvre de la stratégie d'achats pour optimiser les coûts et garantir un approvisionnement stable et efficace. Profil recherché pour le poste : Acheteur - Mohammedia Bac+3 à Bac+5 en Achats, Commerce, Gestion, Logistique ou équivalent . Une spécialisation en Supply Chain Management ou Achat industriel est un atout. Expérience : Une expérience de 2 à 5 ans dans un poste similaire (achats industriels, approvisionnement, négociation fournisseurs). Pratique confirmée d’un ERP (Sage X3, SAP ou équivalent) . Compétences techniques : Maîtrise du processus achat : sourcing, appel d’offres, négociation, contractualisation, suivi des commandes. Compétences solides en négociation commerciale (prix, délais, conditions contractuelles). Bonne compréhension des flux logistiques et d’approvisionnement . Connaissance de la réglementation liée aux achats et aux marchés fournisseurs . Capacité à gérer les litiges fournisseurs (non-conformité, retard, facturation). Maîtrise des outils bureautiques et logiciels de gestion (ERP). Compétences comportementales (Savoirs-être) : Rigueur et organisation dans la gestion des dossiers d’achats et du suivi administratif. Aisance relationnelle et communication pour collaborer avec les fournisseurs et les services internes. Esprit d’analyse et sens de la négociation pour obtenir le meilleur rapport qualité-prix. Résistance au stress et réactivité face aux imprévus (ruptures, hausse des prix, retards). Esprit d’équipe et fiabilité pour travailler en coordination avec les autres départements. Critères de l'annonce pour le poste : Acheteur - Mohammedia Métier : Métiers du BTP Secteur d´activité : BTP, construction - Industrie, production, fabrication, autres Type de contrat : CDI Région : Casablanca-Mohammedia Ville : Mohammedia Niveau d'expérience : Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience > 10 ans Niveau d'études : Bac+3 - Bac+4 - Bac+5 et plus Nombre de poste(s) : 2 Soyez vigilant ! N'envoyez pas d'argent à un employeur potentiel. Ne versez aucune somme d'argent en échange d'un contrat de travail potentiel ou pour suivre une formation préalable à l'embauche. Redoublez de vigilance pour toute offre d'emploi proposée à l'international, en particulier si des conditions ou un salaire particulièrement attractifs sont mis en avant. Merci de signaler toute irrégularité en utilisant le formulaire de contact candidat et en sélectionnant l'objet ""Signaler une annonce d'emploi"".","Détails de l'annonce Poste proposé : Acheteur - Mohammedia Nous sommes à la recherche d'un Acheteur. L'Acheteur est chargé d'identifier et de sélectionner les fournisseurs, de négocier les contrats d'achat et de veiller à ce que les produits ou services achetés répondent aux exigences de qualité, coût, et délai définies par l'entreprise. Il participe à l'élaboration et à la mise en œuvre de la stratégie d'achats pour optimiser les coûts et garantir un approvisionnement stable et efficace. Profil recherché pour le poste : Acheteur - Mohammedia Bac 3 à Bac 5 en Achats, Commerce, Gestion, Logistique ou équivalent . Une spécialisation en Supply Chain Management ou Achat industriel est un atout. Expérience : Une expérience de 2 à 5 ans dans un poste similaire (achats industriels, approvisionnement, négociation fournisseurs). Pratique confirmée d un ERP (Sage X3, SAP ou équivalent) . Compétences techniques : Maîtrise du processus achat : sourcing, appel d offres, négociation, contractualisation, suivi des commandes. Compétences solides en négociation commerciale (prix, délais, conditions contractuelles). Bonne compréhension des flux logistiques et d approvisionnement . Connaissance de la réglementation liée aux achats et aux marchés fournisseurs . Capacité à gérer les litiges fournisseurs (non-conformité, retard, facturation). Maîtrise des outils bureautiques et logiciels de gestion (ERP). Compétences comportementales (Savoirs-être) : Rigueur et organisation dans la gestion des dossiers d achats et du suivi administratif. Aisance relationnelle et communication pour collaborer avec les fournisseurs et les services internes. Esprit d analyse et sens de la négociation pour obtenir le meilleur rapport qualité-prix. Résistance au stress et réactivité face aux imprévus (ruptures, hausse des prix, retards). Esprit d équipe et fiabilité pour travailler en coordination avec les autres départements. Critères de l'annonce pour le poste : Acheteur - Mohammedia Métier : Métiers du BTP Secteur d activité : BTP, construction - Industrie, production, fabrication, autres Type de contrat : CDI Région : Casablanca-Mohammedia Ville : Mohammedia Niveau d'expérience : Expérience entre 2 ans et 5 ans - Expérience entre 5 ans et 10 ans - Expérience 10 ans Niveau d'études : Bac 3 - Bac 4 - Bac 5 et plus Nombre de poste(s) : 2 Soyez vigilant ! N'envoyez pas d'argent à un employeur potentiel. Ne versez aucune somme d'argent en échange d'un contrat de travail potentiel ou pour suivre une formation préalable à l'embauche. Redoublez de vigilance pour toute offre d'emploi proposée à l'international, en particulier si des conditions ou un salaire particulièrement attractifs sont mis en avant. Merci de signaler toute irrégularité en utilisant le formulaire de contact candidat et en sélectionnant l'objet ""Signaler une annonce d'emploi"".",détail le annonce post proposer acheteur mohammedia recherche de un acheteur le acheteur charger de identifier sélectionner fournisseur négocier contrat de achat veiller produire service acheter répondent exigence qualité coût délai défini le entreprise participe le élaboration mettre œuvre stratégie de achat optimiser coût garantir approvisionnemer stable efficace profil rechercher poste acheteur mohammedia bac bac achat commerc gestion logistique équivaloir spécialisation supply chain management achat industriel atout expérience expérience an poste similaire achat industriel approvisionnemer négociation fournisseur pratique confirmer erp sage x3 sap équivaloir compétence technique maîtrise processus achat sourcing appel offre négociation contractualisation suivre commande compétence solide négociation commercial prix délai condition contractuel bon compréhension flux logistique approvisionnemer connaissance réglementation lier achat marché fournisseur capaciter gérer litige fournisseur non-conformité retard facturation maîtris outil bureautique logiciel gestion erp compétence comportemental savoir - être rigueur organisation gestion dossier achat suivre administratif aisance relationnel communication collaborer fournisseur service interne esprit analyse sen négociation obtenir meilleur rapport qualité - prix résistance stress réactivité face imprévu rupture hauss prix retard esprit équipe fiabiliter travailler coordination autre département critère le annonce post acheteur mohammedia métier métier btp secteur activité btp construction industrie production fabrication autre type contrat cdi région casablanca - mohammedia ville mohammedia niveau de expérience expérience entrer an an expérience entrer an an expérience an niveau de étude bac bac bac plus nombre post vigiler ne envoyer de argent employeur potentiel verser aucun somme de argent échanger de un contrat travail potentiel suivre formation préalable le embauche redoubler vigilance tout offre de emploi proposer le international particulier si condition salair particulièrement attractif mettre avant merci signaler tout irrégularité utiliser formulaire contact candidat sélectionner le objet signaler annonce de emploi
